,time,volume,open,close,high,low
175,2022-02-17 14:00:00+00:00,836.7,79.23,78.1,79.44,77.89
176,2022-02-17 15:00:00+00:00,1379.67,78.01,78.08,78.26,77.91
177,2022-02-17 16:00:00+00:00,205.61,78.08,78.27,78.61,78.01
178,2022-02-17 17:00:00+00:00,43.67,78.27,78.34,78.34,78.09
179,2022-02-17 18:00:00+00:00,30.67,78.35,78.37,78.5,78.33
180,2022-02-17 19:00:00+00:00,31.36,78.37,78.19,78.43,78.17
181,2022-02-17 20:00:00+00:00,181.9,78.19,78.33,78.58,77.77
182,2022-02-18 07:00:00+00:00,663.01,78.79,77.78,79.19,77.47
183,2022-02-18 08:00:00+00:00,1251.12,77.74,78.16,78.25,77.23
184,2022-02-18 09:00:00+00:00,654.23,78.13,78.3,78.49,77.93
185,2022-02-18 10:00:00+00:00,565.43,78.3,77.18,78.31,77.14
186,2022-02-18 11:00:00+00:00,1007.95,77.14,75.97,77.21,75.85
187,2022-02-18 12:00:00+00:00,762.25,75.9,76.28,76.54,75.81
188,2022-02-18 13:00:00+00:00,899.87,76.28,75.35,76.31,75.27
189,2022-02-18 14:00:00+00:00,879.88,75.32,76.01,76.34,74.9
190,2022-02-18 15:00:00+00:00,510.73,76.06,76.12,76.34,75.83
191,2022-02-18 16:00:00+00:00,291.36,76.27,75.85,76.29,75.19
192,2022-02-18 17:00:00+00:00,244.27,75.86,75.44,76.08,75.34
193,2022-02-18 18:00:00+00:00,155.73,75.44,75.59,75.77,75.41
194,2022-02-18 19:00:00+00:00,119.37,75.6,75.91,76.03,75.55
195,2022-02-18 20:00:00+00:00,101.86,75.9,75.58,75.94,75.53
196,2022-02-21 07:00:00+00:00,818.38,77.17,74.86,77.29,74.0
197,2022-02-21 08:00:00+00:00,873.49,74.9,74.39,75.41,74.16
198,2022-02-21 09:00:00+00:00,671.3,74.38,73.71,74.42,73.2
199,2022-02-21 10:00:00+00:00,558.11,73.67,72.66,73.88,72.45
200,2022-02-21 11:00:00+00:00,2275.74,72.65,70.33,72.73,69.49
201,2022-02-21 12:00:00+00:00,2881.35,70.33,69.77,71.42,69.28
202,2022-02-21 13:00:00+00:00,2751.96,69.77,68.36,70.01,67.32
203,2022-02-21 14:00:00+00:00,4442.08,68.36,64.77,68.36,61.9
204,2022-02-21 15:00:00+00:00,2381.2,64.71,68.21,72.95,64.71
205,2022-02-21 16:00:00+00:00,833.78,68.2,67.55,71.11,66.77
206,2022-02-21 17:00:00+00:00,749.46,67.63,67.23,67.92,66.18
207,2022-02-21 18:00:00+00:00,1347.35,67.19,62.96,67.75,61.51
208,2022-02-21 19:00:00+00:00,1941.56,62.85,65.17,66.9,60.28
209,2022-02-21 20:00:00+00:00,576.28,65.04,63.57,66.0,62.97
210,2022-02-22 07:00:00+00:00,2380.46,61.74,63.2,63.94,59.98
211,2022-02-22 08:00:00+00:00,2698.5,63.2,63.09,65.85,62.8
212,2022-02-22 09:00:00+00:00,1297.0,63.25,64.87,65.51,62.82
213,2022-02-22 10:00:00+00:00,1327.6,64.87,66.09,66.81,63.67
214,2022-02-22 11:00:00+00:00,1190.9,66.09,64.75,66.64,64.66
215,2022-02-22 12:00:00+00:00,1859.37,64.7,64.13,65.93,63.58
216,2022-02-22 13:00:00+00:00,1588.61,64.15,63.6,64.74,62.65
217,2022-02-22 14:00:00+00:00,2575.56,63.6,66.16,66.34,62.84
218,2022-02-22 15:00:00+00:00,2695.58,66.2,65.29,66.28,64.75
219,2022-02-22 16:00:00+00:00,1262.11,65.25,66.66,67.81,64.55
220,2022-02-22 17:00:00+00:00,343.7,66.67,66.24,67.06,66.15
221,2022-02-22 18:00:00+00:00,463.54,66.21,66.75,67.55,66.16
222,2022-02-22 19:00:00+00:00,682.55,66.72,69.05,69.87,66.42
223,2022-02-22 20:00:00+00:00,249.13,69.04,68.97,69.49,68.37
224,2022-02-24 07:00:00+00:00,883.82,58.96,45.24,58.96,45.24
225,2022-02-24 08:00:00+00:00,2207.35,45.24,38.4,45.24,36.19
226,2022-02-24 09:00:00+00:00,3783.39,38.4,48.85,56.52,38.38
227,2022-02-24 10:00:00+00:00,956.21,48.85,50.48,51.66,47.09
228,2022-02-24 11:00:00+00:00,935.53,50.52,49.87,51.29,48.23
229,2022-02-24 12:00:00+00:00,2228.5,49.87,44.54,50.52,41.98
230,2022-02-24 13:00:00+00:00,2153.18,44.54,44.45,46.48,41.98
231,2022-02-24 14:00:00+00:00,4200.43,44.33,43.94,44.53,41.23
232,2022-02-24 15:00:00+00:00,1477.74,43.94,44.11,45.86,42.44
233,2022-02-24 16:00:00+00:00,1022.17,44.78,51.14,52.23,44.6
234,2022-02-24 17:00:00+00:00,947.44,51.13,50.97,53.04,49.37
235,2022-02-24 18:00:00+00:00,684.77,50.97,54.71,54.9,50.34
236,2022-02-24 19:00:00+00:00,968.41,54.69,51.72,59.07,50.9
237,2022-02-24 20:00:00+00:00,421.77,51.72,49.66,51.72,49.63
238,2022-02-25 07:00:00+00:00,625.79,49.78,55.37,57.57,49.66
239,2022-02-25 08:00:00+00:00,1920.28,55.28,51.22,55.62,49.48
240,2022-02-25 09:00:00+00:00,2062.82,51.22,49.63,52.68,49.48
241,2022-02-25 10:00:00+00:00,482.79,49.63,50.43,51.46,49.57
242,2022-02-25 11:00:00+00:00,1434.26,50.58,48.43,50.63,47.68
243,2022-02-25 12:00:00+00:00,1679.85,48.55,48.38,49.07,47.74
244,2022-02-25 13:00:00+00:00,2499.61,48.38,48.22,49.63,47.87
245,2022-02-25 14:00:00+00:00,3278.71,48.29,48.01,49.18,47.69
246,2022-02-25 15:00:00+00:00,2668.73,48.01,46.48,48.22,46.48
247,2022-02-25 16:00:00+00:00,816.0,46.87,48.25,48.37,46.78
248,2022-02-25 17:00:00+00:00,363.43,48.25,48.05,48.35,47.98
249,2022-02-25 18:00:00+00:00,517.74,48.01,47.26,48.1,46.86
250,2022-02-25 19:00:00+00:00,219.12,47.26,47.9,47.96,46.93
251,2022-02-25 20:00:00+00:00,279.73,47.88,48.01,48.23,47.68
